"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.176209738E2,-4.162611961E-1,-4.818897247E-1,-1.965382814E0
1.176259738E2,-6.748825908E-1,-3.550148010E-1,-1.627068043E0
1.176309738E2,-8.664773107E-1,-2.118835449E-1,-1.326195955E0
1.176359738E2,-8.263425231E-1,-6.488037109E-2,-1.010293484E0
1.176409738E2,-5.560261607E-1,-2.452659607E-2,-7.371349335E-1
1.176459738E2,-2.298702896E-1,-5.990028381E-3,-5.675952435E-1
1.176509738E2,5.183817446E-2,-6.638526917E-3,-4.358601570E-1
1.176559738E2,4.657740295E-1,6.714057922E-2,-3.057439327E-1
1.176609738E2,9.495852590E-1,2.056980133E-1,-1.331369877E-1
1.176659738E2,1.387998104E0,3.967704773E-1,3.914546967E-2
1.176709738E2,1.692190409E0,6.281890869E-1,2.100772858E-1
1.176759738E2,1.857105017E0,9.218673706E-1,3.643374443E-1
1.176809738E2,1.846049070E0,1.248258591E0,5.351901054E-1
1.176859738E2,1.584228039E0,1.579295158E0,7.830147743E-1
1.176909738E2,1.077264190E0,1.903800011E0,1.113287449E0
1.176959738E2,4.423424006E-1,2.234519005E0,1.535277367E0
1.177009738E2,-2.867235541E-1,2.530666351E0,2.064940929E0
1.177059738E2,-9.964940548E-1,2.794960022E0,2.674052715E0
1.177109738E2,-1.531942725E0,2.997328758E0,3.244628429E0
1.177159738E2,-1.939653873E0,3.142217636E0,3.606420994E0
1.177209738E2,-2.114987135E0,3.212203026E0,3.656939983E0
1.177259738E2,-1.972691894E0,3.237311363E0,3.298354626E0
1.177309738E2,-1.645563960E0,3.275194168E0,2.614130974E0
1.177359738E2,-1.157815456E0,3.378343582E0,1.839009762E0
1.177409738E2,-5.075784922E-1,3.534670830E0,1.053653955E0
1.177459738E2,1.401624233E-1,3.673114777E0,2.470073700E-1
1.177509738E2,7.490315437E-1,3.760884285E0,-5.139362812E-1
1.177559738E2,1.257360339E0,3.869273186E0,-1.145823717E0
1.177609738E2,1.627103567E0,4.004611969E0,-1.689223766E0
1.177659738E2,1.857052684E0,4.103334427E0,-2.138889790E0
1.177709738E2,1.945135355E0,4.140416145E0,-2.327506065E0
1.177759738E2,1.894221663E0,4.193017006E0,-2.181935549E0
1.177809738E2,1.678354502E0,4.243971825E0,-1.795742989E0
1.177859738E2,1.268752813E0,4.234975815E0,-1.190204620E0
1.177909738E2,6.699432135E-1,4.127078056E0,-5.692601204E-1
1.177959738E2,-3.754734993E-2,3.967104912E0,1.285209656E-1
1.178009738E2,-7.141724229E-1,3.657418251E0,8.937611580E-1
1.178059738E2,-1.288697720E0,3.201594353E0,1.725410938E0
1.178109738E2,-1.688092351E0,2.647529602E0,2.545757294E0
1.178159738E2,-1.736523390E0,2.085611343E0,3.231713772E0
1.178209738E2,-1.505919933E0,1.564446449E0,3.767439842E0
1.178259738E2,-1.115499139E0,1.113122940E0,4.089349270E0
1.178309738E2,-6.087284088E-1,7.306709290E-1,4.175082207E0
1.178359738E2,-5.955076218E-2,3.429317474E-1,4.026809216E0
1.178409738E2,5.444758534E-1,-6.286811829E-2,3.675373554E0
1.178459738E2,1.172175765E0,-4.122419357E-1,3.241498947E0
1.178509738E2,1.827774167E0,-6.434354782E-1,2.807111740E0
1.178559738E2,2.356591463E0,-8.506813049E-1,2.431084156E0
1.178609738E2,2.723663092E0,-1.009237289E0,2.021355152E0
1.178659738E2,2.935388803E0,-1.128039360E0,1.652668476E0
1.178709738E2,3.100588322E0,-1.182759285E0,1.333333969E0
1.178759738E2,3.217883825E0,-1.174638748E0,9.839367867E-1
1.178809738E2,3.191365719E0,-1.157996178E0,6.122694016E-1
1.178859738E2,2.986377239E0,-1.059749603E0,1.681838036E-1
1.178909738E2,2.684238672E0,-9.324951172E-1,-2.798991203E-1
1.178959738E2,2.297713995E0,-8.327589035E-1,-7.048799992E-1
1.179009738E2,1.871701360E0,-7.366800308E-1,-1.050472260E0
1.179059738E2,1.429148912E0,-6.591625214E-1,-1.383016348E0
1.179109738E2,1.014526725E0,-5.653352737E-1,-1.749037027E0
1.179159738E2,5.488194823E-1,-4.614362717E-1,-2.038363934E0
1.179209738E2,2.278278768E-2,-3.863801956E-1,-2.249207020E0
1.179259738E2,-5.036355257E-1,-3.339071274E-1,-2.312318087E0
1.179309738E2,-9.665516615E-1,-3.067264557E-1,-2.277522326E0
1.179359738E2,-1.293053150E0,-3.485946655E-1,-2.187216997E0
1.179409738E2,-1.492958307E0,-4.689550400E-1,-2.068539619E0
1.179459738E2,-1.626833797E0,-6.767168045E-1,-1.884335041E0
1.179509738E2,-1.644636989E0,-8.676042557E-1,-1.613273144E0
1.179559738E2,-1.540542960E0,-1.071727753E0,-1.321909666E0
1.179609738E2,-1.313667059E0,-1.309926987E0,-1.055655241E0
1.179659738E2,-1.021173954E0,-1.585728645E0,-8.085711002E-1
1.179709738E2,-6.986643672E-1,-1.868649006E0,-6.303496361E-1
1.179759738E2,-4.273192286E-1,-2.147898197E0,-5.496177673E-1
1.179809738E2,-1.179867536E-1,-2.374757290E0,-5.189332962E-1
1.179859738E2,7.272219658E-2,-2.648926735E0,-5.596768856E-1
1.179909738E2,3.433342278E-1,-2.895241261E0,-5.736145973E-1
1.179959738E2,5.740947723E-1,-3.079988480E0,-5.231404305E-1
1.180009738E2,7.193173170E-1,-3.212673664E0,-5.167829990E-1
1.180059738E2,8.181405067E-1,-3.296211243E0,-5.719032288E-1
1.180109738E2,7.927156687E-1,-3.403603077E0,-6.405034065E-1
1.180159738E2,6.510564089E-1,-3.465456486E0,-7.814733982E-1
1.180209738E2,4.407303929E-1,-3.427502632E0,-9.508457184E-1
1.180259738E2,2.227555513E-1,-3.310732841E0,-1.115563631E0
1.180309738E2,-3.685918450E-2,-3.181363583E0,-1.294427872E0
1.180359738E2,-3.303259909E-1,-3.083617210E0,-1.471081257E0
1.180409738E2,-5.557246208E-1,-2.999320507E0,-1.673750639E0
1.180459738E2,-6.454476118E-1,-2.923519135E0,-1.866601467E0
1.180509738E2,-6.494976282E-1,-2.797674179E0,-2.040747881E0
1.180559738E2,-5.096857548E-1,-2.737366199E0,-2.120060682E0
1.180609738E2,-3.438607454E-1,-2.683957577E0,-2.140158176E0
1.180659738E2,-1.473810077E-1,-2.603172779E0,-2.100590229E0
1.180709738E2,1.520884037E-2,-2.548849583E0,-2.001744509E0
1.180759738E2,2.269047052E-1,-2.506616592E0,-1.854588985E0
1.180809738E2,4.603462219E-1,-2.418577194E0,-1.696868181E0
1.180859738E2,5.790475011E-1,-2.310885906E0,-1.610272884E0
1.180909738E2,6.832958460E-1,-2.252817154E0,-1.552410364E0
1.180959738E2,7.776597738E-1,-2.172939301E0,-1.412313938E0
1.181009738E2,8.125520945E-1,-2.031676292E0,-1.201174736E0
1.181059738E2,6.688317657E-1,-1.864457607E0,-1.049147606E0
1.181109738E2,4.418529272E-1,-1.661375046E0,-9.441330433E-1
1.181159738E2,2.622887492E-1,-1.475709438E0,-8.240387440E-1
1.181209738E2,1.634410769E-1,-1.290551662E0,-7.377231121E-1
1.181259738E2,6.691287458E-2,-1.084753513E0,-7.283325195E-1
1.181309738E2,-5.005987734E-2,-7.962684631E-1,-7.504065037E-1
1.181359738E2,-1.881871819E-1,-4.640798569E-1,-7.950565815E-1
1.181409738E2,-2.103915364E-1,-1.579980850E-1,-9.435479641E-1
1.181459738E2,-8.139355481E-2,1.651372910E-1,-1.086024761E0
1.181509738E2,-4.179728217E-3,4.297208786E-1,-1.059625626E0
1.181559738E2,-3.516393900E-2,7.250890732E-1,-8.924808502E-1
1.181609738E2,-3.526627272E-2,9.853162766E-1,-6.881487370E-1
1.181659738E2,-1.418146025E-2,1.244998932E0,-2.998614311E-1
1.181709738E2,-6.481064111E-2,1.484668732E0,1.925935745E-1
1.181759738E2,-5.388704315E-2,1.671184540E0,6.979098320E-1
1.181809738E2,1.856229827E-2,1.810666084E0,1.137125969E0
1.181859738E2,1.368445903E-1,1.859744072E0,1.588995934E0
1.181909738E2,3.596700430E-1,1.863950729E0,1.976833820E0
1.181959738E2,5.773131847E-1,1.898352623E0,2.334034443E0
1.182009738E2,6.962477565E-1,1.930216789E0,2.645511627E0
1.182059738E2,8.365484476E-1,2.005887985E0,2.943361282E0
1.182109738E2,1.020852923E0,2.140247345E0,3.212872505E0
1.182159738E2,1.174735904E0,2.284476280E0,3.363328934E0
1.182209738E2,1.299931765E0,2.427691460E0,3.253139019E0
1.182259738E2,1.419415236E0,2.517362595E0,2.905896187E0
1.182309738E2,1.538646817E0,2.608536720E0,2.554210663E0
1.182359738E2,1.519854426E0,2.752497673E0,2.354867458E0
1.182409738E2,1.355582118E0,3.031867981E0,2.268113613E0
1.182459738E2,1.072633505E0,3.375454903E0,2.092852116E0
1.182509738E2,6.772955656E-1,3.666177750E0,1.729161739E0
1.182559738E2,1.590927094E-1,3.883122444E0,1.255581379E0
1.182609738E2,-3.350102901E-1,4.167349815E0,7.539775372E-1
1.182659738E2,-8.893212676E-1,4.484519005E0,2.603924274E-1
1.182709738E2,-1.487245440E0,4.767700195E0,-2.209963799E-1
1.182759738E2,-2.007952213E0,5.035269737E0,-6.324796677E-1
1.182809738E2,-2.530048132E0,5.214421272E0,-9.272668362E-1
1.182859738E2,-3.099319458E0,5.246286392E0,-1.107833624E0
1.182909738E2,-3.529268503E0,5.202255249E0,-1.037717819E0
1.182959738E2,-4.042116642E0,4.962097168E0,-5.553660393E-1
1.183009738E2,-4.417222500E0,4.553769112E0,3.423449993E-1
1.183059738E2,-4.401889324E0,3.987298012E0,1.506965399E0
1.183109738E2,-4.031672001E0,3.228783607E0,2.645856380E0
1.183159738E2,-3.476602554E0,2.359216690E0,3.685040951E0
1.183209738E2,-2.624838352E0,1.614858627E0,4.607030392E0
1.183259738E2,-1.770770311E0,9.270792007E-1,5.207516193E0
1.183309738E2,-1.040571809E0,2.231149673E-1,5.545411587E0
1.183359738E2,-2.500733733E-1,-3.802509308E-1,5.628932476E0
1.183409738E2,5.744268298E-1,-8.666095734E-1,5.550189018E0
1.183459738E2,1.294660330E0,-1.307276726E0,5.324578762E0
1.183509738E2,1.935778141E0,-1.671719551E0,4.901325703E0
1.183559738E2,2.471250296E0,-1.945578575E0,4.320010185E0
1.183609738E2,2.855538130E0,-2.124169827E0,3.550066471E0
1.183659738E2,2.912324190E0,-2.198444843E0,2.686769485E0
1.183709738E2,2.660559654E0,-2.119862556E0,1.686259270E0
1.183759738E2,2.144198656E0,-1.922497272E0,6.472029686E-1
1.183809738E2,1.488811135E0,-1.668773174E0,-2.557795048E-1
1.183859738E2,8.149476051E-1,-1.355734348E0,-8.999907970E-1
1.183909738E2,8.126939833E-2,-1.014286995E0,-1.332445860E0
1.183959738E2,-6.814249754E-1,-7.041826248E-1,-1.668016195E0
1.184009738E2,-1.278863907E0,-4.243822098E-1,-1.998467326E0
1.184059738E2,-1.727427125E0,-2.019863129E-1,-2.290908098E0
1.184109738E2,-2.057030201E0,-2.324104309E-2,-2.537288189E0
1.184159738E2,-2.269862175E0,6.818771362E-2,-2.747040749E0
1.184209738E2,-2.387803078E0,8.226966858E-2,-2.889762402E0
1.184259738E2,-2.327124119E0,1.308536530E-2,-2.974692345E0
1.184309738E2,-2.091580868E0,-8.297538757E-2,-2.954489470E0
1.184359738E2,-1.860404372E0,-2.550201416E-1,-2.801491261E0
1.184409738E2,-1.585755110E0,-4.784269333E-1,-2.520977974E0
1.184459738E2,-1.240853071E0,-7.363090515E-1,-2.149813652E0
1.184509738E2,-8.831100464E-1,-1.027901649E0,-1.762269974E0
1.184559738E2,-5.586152673E-1,-1.245974064E0,-1.380271673E0
1.184609738E2,-3.071409762E-1,-1.400954723E0,-1.031919003E0
1.184659738E2,-1.171508729E-1,-1.617912292E0,-6.584537029E-1
1.184709738E2,1.445332766E-1,-1.825698853E0,-3.940281868E-1
1.184759738E2,4.331740737E-1,-1.982267857E0,-2.437474728E-1
1.184809738E2,6.124932170E-1,-2.104809284E0,-1.768469810E-1
1.184859738E2,7.335534096E-1,-2.255639553E0,-1.806256771E-1
1.184909738E2,8.463964462E-1,-2.374013424E0,-1.547975540E-1
1.184959738E2,8.175623417E-1,-2.462991714E0,-2.984905243E-2
1.185009738E2,7.180719376E-1,-2.498204231E0,1.015853882E-2
1.185059738E2,4.956967831E-1,-2.558089733E0,-5.684518814E-2
1.185109738E2,2.422768176E-1,-2.618879795E0,-1.850056648E-1
1.185159738E2,-6.995394826E-3,-2.613058090E0,-4.083962440E-1
1.185209738E2,-2.881950140E-1,-2.590458393E0,-6.917526722E-1
1.185259738E2,-5.689735413E-1,-2.529169559E0,-1.004142761E0
1.185309738E2,-7.657601833E-1,-2.484652519E0,-1.347678423E0
1.185359738E2,-8.202214241E-1,-2.416514397E0,-1.637463093E0
1.185409738E2,-7.949831486E-1,-2.357227325E0,-1.930570841E0
1.185459738E2,-7.704724669E-1,-2.353119373E0,-2.269322395E0
1.185509738E2,-7.566736937E-1,-2.397202015E0,-2.512438536E0
1.185559738E2,-6.975475550E-1,-2.408621311E0,-2.642839670E0
1.185609738E2,-6.197212338E-1,-2.412876606E0,-2.604236364E0
1.185659738E2,-5.342398882E-1,-2.471448898E0,-2.474939346E0
1.185709738E2,-4.501180351E-1,-2.577077389E0,-2.301345587E0
1.185759738E2,-3.092683256E-1,-2.662323475E0,-2.072065830E0
1.185809738E2,-1.394274086E-1,-2.717317104E0,-1.848973274E0
1.185859738E2,2.989163995E-2,-2.764541149E0,-1.716756105E0
1.185909738E2,1.598890573E-1,-2.860033512E0,-1.658409595E0
1.185959738E2,2.800500393E-1,-2.889354706E0,-1.724453688E0
1.186009738E2,3.916738331E-1,-2.796493530E0,-1.746072769E0
1.186059738E2,4.868464470E-1,-2.653437614E0,-1.757450342E0
1.186109738E2,5.951364040E-1,-2.497622967E0,-1.841480255E0
1.186159738E2,7.242993116E-1,-2.326528072E0,-1.993424654E0
1.186209738E2,9.147298932E-1,-2.115876198E0,-2.213973999E0
1.186259738E2,1.204495072E0,-1.855733395E0,-2.472202301E0
1.186309738E2,1.467777252E0,-1.579004765E0,-2.657943249E0
1.186359738E2,1.598425150E0,-1.299680710E0,-2.783508778E0
1.186409738E2,1.736248255E0,-9.970297813E-1,-2.803034306E0
1.186459738E2,1.756458163E0,-7.270545959E-1,-2.696527481E0
1.186509738E2,1.747371197E0,-4.315004349E-1,-2.500742435E0
1.186559738E2,1.667214394E0,-9.483146667E-2,-2.101080894E0
1.186609738E2,1.392684817E0,2.175235748E-1,-1.459835052E0
1.186659738E2,1.139218450E0,4.969244003E-1,-7.237765789E-1
1.186709738E2,9.992092848E-1,8.159971237E-1,-4.894733429E-3
1.186759738E2,8.229730725E-1,1.046190262E0,6.702466011E-1
1.186809738E2,4.910321534E-1,1.203297615E0,1.271694183E0
1.186859738E2,1.353008300E-1,1.396239281E0,1.921443939E0
1.186909738E2,-1.094126254E-1,1.642386436E0,2.700047493E0
1.186959738E2,-2.785630226E-1,1.854314804E0,3.371468544E0
1.187009738E2,-5.620815158E-1,2.049788475E0,3.840601921E0
1.187059738E2,-8.882811069E-1,2.218248367E0,4.168598652E0
1.187109738E2,-1.112120271E0,2.374965668E0,4.318676472E0
1.187159738E2,-1.230605245E0,2.509568214E0,4.242817879E0
1.187209738E2,-1.153790951E0,2.656724930E0,3.852613449E0
1.187259738E2,-8.539888859E-1,2.859895706E0,3.186470032E0
1.187309738E2,-4.656162858E-1,3.001662254E0,2.451151848E0
1.187359738E2,-1.504230648E-1,3.172170639E0,1.775024891E0
1.187409738E2,1.522003710E-1,3.421273232E0,1.193820000E0
1.187459738E2,3.873094916E-1,3.739947319E0,6.906046867E-1
1.187509738E2,6.436974406E-1,4.024581909E0,2.016754150E-1
1.187559738E2,9.160280824E-1,4.255610466E0,-2.365245819E-1
1.187609738E2,1.105719924E0,4.450407028E0,-6.007499695E-1
1.187659738E2,1.272856593E0,4.616823196E0,-8.602464199E-1
1.187709738E2,1.355196238E0,4.740168571E0,-1.127995729E0
1.187759738E2,1.227658749E0,4.812309265E0,-1.271709442E0
1.187809738E2,9.612742066E-1,4.882814407E0,-1.096885681E0
1.187859738E2,5.893026590E-1,4.928964615E0,-5.798060894E-1
1.187909738E2,2.118423581E-3,4.892141342E0,9.793519974E-2
1.187959738E2,-7.771268487E-1,4.695447922E0,9.036979675E-1
1.188009738E2,-1.426950932E0,4.308075905E0,1.766205311E0
1.188059738E2,-1.786131144E0,3.920706749E0,2.576739788E0
1.188109738E2,-1.959136367E0,3.431414604E0,3.353907585E0
1.188159738E2,-1.899989843E0,2.844900131E0,4.008726120E0
1.188209738E2,-1.611548066E0,2.265624046E0,4.521512508E0
1.188259738E2,-1.130314350E0,1.690642357E0,4.740321159E0
1.188309738E2,-4.427716434E-1,1.076094627E0,4.815638065E0
1.188359738E2,2.536592484E-1,5.622529984E-1,4.636975765E0
1.188409738E2,1.053443909E0,9.126472473E-2,4.231669903E0
1.188459738E2,1.868278027E0,-3.544588089E-1,3.764595509E0
1.188509738E2,2.592983007E0,-7.746081352E-1,3.318999767E0
1.188559738E2,3.080111504E0,-1.148638248E0,2.978949070E0
1.188609738E2,3.456393242E0,-1.430256367E0,2.698751450E0
1.188659738E2,3.915918589E0,-1.655654907E0,2.547040462E0
1.188709738E2,4.262362003E0,-1.797030926E0,2.312429428E0
1.188759738E2,4.396502018E0,-1.842249870E0,1.950459003E0
1.188809738E2,4.302883148E0,-1.838035107E0,1.445415974E0
1.188859738E2,4.105425835E0,-1.802000046E0,8.628268242E-1
1.188909738E2,3.837550640E0,-1.722323895E0,3.363475800E-1
1.188959738E2,3.534667253E0,-1.652786255E0,-1.806879044E-2
1.189009738E2,3.165068150E0,-1.532282829E0,-3.000388145E-1
1.189059738E2,2.692738533E0,-1.462563038E0,-5.757353306E-1
1.189109738E2,2.207470179E0,-1.411330700E0,-8.471226692E-1
1.189159738E2,1.726841331E0,-1.341348648E0,-1.049028397E0
1.189209738E2,1.205216646E0,-1.207190037E0,-1.154570818E0
1.189259738E2,6.176413298E-1,-1.030744553E0,-1.314430237E0
1.189309738E2,-2.446538210E-2,-8.918542862E-1,-1.506141663E0
1.189359738E2,-6.707924604E-1,-7.164134979E-1,-1.637906313E0
1.189409738E2,-1.099975109E0,-5.397939682E-1,-1.765055180E0
1.189459738E2,-1.354485750E0,-4.406414032E-1,-1.862418890E0
1.189509738E2,-1.492364764E0,-4.592580795E-1,-1.982645988E0
1.189559738E2,-1.518997908E0,-5.570192337E-1,-2.108079672E0
1.189609738E2,-1.418195248E0,-6.479520798E-1,-2.172072649E0
1.189659738E2,-1.240006328E0,-7.413873672E-1,-2.274976492E0
1.189709738E2,-1.088223338E0,-9.128680229E-1,-2.308663607E0
1.189759738E2,-9.481925964E-1,-1.111353874E0,-2.300216198E0
1.189809738E2,-7.176421285E-1,-1.319256783E0,-2.219922781E0
1.189859738E2,-4.818836153E-1,-1.526170254E0,-2.032091379E0
1.189909738E2,-3.177554011E-1,-1.791602612E0,-1.808868408E0
1.189959738E2,-1.307612956E-1,-2.089847088E0,-1.590305567E0
1.190009738E2,5.603432655E-3,-2.381339550E0,-1.361674309E0
1.190059738E2,2.005169243E-1,-2.613385677E0,-1.034272671E0
1.190109738E2,2.885269821E-1,-2.830091476E0,-7.499876022E-1
1.190159738E2,3.224996924E-1,-3.062974453E0,-5.442316532E-1
1.190209738E2,2.812888920E-1,-3.322838783E0,-3.482575417E-1
1.190259738E2,2.393335998E-1,-3.529404163E0,-1.847791672E-1
1.190309738E2,1.861393601E-1,-3.583768845E0,8.195400238E-3
1.190359738E2,1.219847500E-1,-3.595129490E0,1.723456383E-1
1.190409738E2,1.055486500E-1,-3.573429108E0,2.210588455E-1
1.190459738E2,1.287793368E-1,-3.509289265E0,1.041436195E-1
1.190509738E2,1.288866848E-1,-3.367302895E0,-2.303891182E-1
1.190559738E2,7.191905379E-2,-3.183275700E0,-7.796373367E-1
1.190609738E2,-5.427905172E-2,-2.952709198E0,-1.401689291E0
1.190659738E2,-1.583016515E-1,-2.670565605E0,-2.033433914E0
1.190709738E2,-2.492304742E-1,-2.383580208E0,-2.586705923E0
1.190759738E2,-3.376085162E-1,-2.121631622E0,-3.001819134E0
1.190809738E2,-5.416126251E-1,-1.878000736E0,-3.299201250E0
1.190859738E2,-7.934953570E-1,-1.678738117E0,-3.479018450E0
1.190909738E2,-9.539675713E-1,-1.512423515E0,-3.541302443E0
1.190959738E2,-1.049219251E0,-1.415814877E0,-3.419547081E0
1.191009738E2,-1.089346170E0,-1.272802830E0,-3.060885191E0
1.191059738E2,-1.061559558E0,-1.120482922E0,-2.615216970E0
1.191109738E2,-9.846848845E-1,-1.038710594E0,-2.168192625E0
1.191159738E2,-8.644865155E-1,-9.805898666E-1,-1.808387280E0
1.191209738E2,-7.058154345E-1,-9.050636292E-1,-1.550767422E0
1.191259738E2,-4.492337108E-1,-8.500399590E-1,-1.295572758E0
1.191309738E2,-1.401029825E-1,-7.345619202E-1,-9.851603508E-1
1.191359738E2,1.552054137E-1,-5.944089890E-1,-6.976449490E-1
1.191409738E2,3.801793754E-1,-3.116331100E-1,-3.801701069E-1
1.191459738E2,6.913620234E-1,4.794883728E-2,-1.525707245E-1
1.191509738E2,9.488459826E-1,5.120668411E-1,-4.433345795E-2
1.191559738E2,1.090965390E0,9.910726547E-1,-6.293869019E-2
1.191609738E2,1.144994020E0,1.463880539E0,-8.094215393E-2
1.191659738E2,1.265483260E0,1.841829300E0,6.484985352E-3
1.191709738E2,1.165801644E0,2.197144508E0,7.418584824E-2
1.191759738E2,9.614023566E-1,2.542712212E0,2.381496429E-1
1.191809738E2,6.769399643E-1,2.897006989E0,4.991879463E-1
1.191859738E2,3.004533648E-1,3.125306129E0,6.826171875E-1
1.191909738E2,3.175215423E-2,3.213969231E0,8.182911873E-1
1.191959738E2,-1.063824892E-1,3.273084641E0,1.068010330E0
1.192009738E2,-9.981753677E-2,3.272076607E0,1.440720558E0
1.192059738E2,-1.042305380E-1,3.226056099E0,1.890466213E0
1.192109738E2,-1.114890054E-1,3.070513725E0,2.442151070E0
1.192159738E2,8.918070793E-2,2.845104218E0,3.029359818E0
1.192209738E2,5.136910677E-1,2.598014832E0,3.548452377E0
1.192259738E2,1.012649417E0,2.316790581E0,3.930829048E0
1.192309738E2,1.539618373E0,1.994066238E0,4.141000748E0
1.192359738E2,1.880473256E0,1.706688881E0,4.173975945E0
1.192409738E2,2.201111794E0,1.586704254E0,4.054830074E0
1.192459738E2,2.486624479E0,1.543268204E0,3.896018028E0
1.192509738E2,2.691207409E0,1.545143127E0,3.372699261E0
1.192559738E2,2.815492153E0,1.695394516E0,2.476079941E0
1.192609738E2,2.630666971E0,1.981035233E0,1.513028145E0
1.192659738E2,2.178348541E0,2.393620491E0,6.451783180E-1
1.192709738E2,1.487934947E0,2.763246536E0,-1.239109039E-1
1.192759738E2,5.694208145E-1,3.078966141E0,-8.733379841E-1
1.192809738E2,-4.745613933E-1,3.440583229E0,-1.492723227E0
1.192859738E2,-1.510423779E0,3.850607872E0,-1.942868710E0
1.192909738E2,-2.550556183E0,4.197705269E0,-2.136154890E0
1.192959738E2,-3.634392023E0,4.320837021E0,-2.030198574E0
1.193009738E2,-4.582596779E0,4.269471169E0,-1.580496550E0
1.193059738E2,-5.249410629E0,4.036521912E0,-8.342988491E-1
1.193109738E2,-5.536327839E0,3.676912308E0,1.758747101E-1
1.193159738E2,-5.367737293E0,3.270190239E0,1.295493603E0
1.193209738E2,-4.888177872E0,2.807904243E0,2.253029346E0
1.193259738E2,-4.295340061E0,2.184252739E0,2.860402107E0
1.193309738E2,-3.550512552E0,1.484207153E0,3.117643356E0
1.193359738E2,-2.588301897E0,9.156589508E-1,3.427519321E0
1.193409738E2,-1.663673401E0,3.842868805E-1,3.649917126E0
1.193459738E2,-7.641710639E-1,-1.657075882E-1,3.671685696E0
1.193509738E2,1.253561974E-1,-6.350412369E-1,3.565701008E0
1.193559738E2,9.222891331E-1,-1.022779942E0,3.446343899E0
1.193609738E2,1.587367892E0,-1.368083000E0,3.282139301E0
1.193659738E2,2.057748795E0,-1.645945072E0,3.077515602E0
1.193709738E2,2.213765144E0,-1.812607765E0,2.727666855E0
1.193759738E2,2.156081915E0,-1.861136436E0,2.342706680E0
1.193809738E2,1.926774025E0,-1.874300957E0,1.929883957E0
1.193859738E2,1.711826563E0,-1.764884472E0,1.506007195E0
1.193909738E2,1.446055770E0,-1.535712242E0,9.885764122E-1
1.193959738E2,1.068641543E0,-1.337773323E0,3.515963554E-1
1.194009738E2,7.624808550E-1,-1.148572445E0,-3.096139431E-1
1.194059738E2,5.314866304E-1,-9.320230484E-1,-9.552650452E-1
1.194109738E2,2.753071487E-1,-7.844572067E-1,-1.520567417E0
1.194159738E2,-3.523887694E-2,-7.218532562E-1,-2.044987917E0
1.194209738E2,-2.976884246E-1,-6.681346893E-1,-2.496416569E0
1.194259738E2,-5.220924020E-1,-5.709123611E-1,-2.738249302E0
1.194309738E2,-7.320485115E-1,-5.637283325E-1,-2.798555851E0
1.194359738E2,-9.378882051E-1,-6.026220322E-1,-2.663283825E0
1.194409738E2,-1.112322330E0,-6.411676407E-1,-2.454735279E0
1.194459738E2,-1.278161526E0,-7.874021530E-1,-2.146653175E0
